Job ID,Salary Range Original,currency,salary_min,salary_max,salary_avg
47125,"¥9,000 - ¥10,800",JPY,9000,10800,9900
47126,C$74000 - C$82000,CAD,74000,82000,78000
47127,€71000 - €87000,EUR,71000,87000,79000
47128,"¥14,200 - ¥17,800",JPY,14200,17800,16000
47129,€97000 - €111000,EUR,97000,111000,104000
47130,€146000 - €184000,EUR,146000,184000,165000
47131,CHF 152000 - CHF 191000,CHF,152000,191000,171500
47132,£66000 - £75000,GBP,66000,75000,70500
47133,£65000 - £80000,GBP,65000,80000,72500
47134,€93000 - €106000,EUR,93000,106000,99500
47135,€93000 - €113000,EUR,93000,113000,103000
47136,S$148000 - S$173000,SGD,148000,173000,160500
47137,CHF 93000 - CHF 120000,CHF,93000,120000,106500
47138,$224000 - $289000,USD,224000,289000,256500
47139,$202000 - $245000,USD,202000,245000,223500
47140,"¥13,600 - ¥17,500",JPY,13600,17500,15550
47141,$131000 - $157000,USD,131000,157000,144000
47142,£50000 - £68000,GBP,50000,68000,59000
47143,"¥9,800 - ¥12,300",JPY,9800,12300,11050
47144,₹16L - ₹25L,INR,1600000,2500000,2050000
47145,€74000 - €89000,EUR,74000,89000,81500
47146,$225000 - $260000,USD,225000,260000,242500
47147,₹32L - ₹48L,INR,3200000,4800000,4000000
47148,$88000 - $105000,USD,88000,105000,96500
47149,A$94000 - A$116000,AUD,94000,116000,105000
47150,£103000 - £119000,GBP,103000,119000,111000
47151,"¥9,100 - ¥11,500",JPY,9100,11500,10300
47152,C$165000 - C$211000,CAD,165000,211000,188000
47153,£75000 - £97000,GBP,75000,97000,86000
47154,A$93000 - A$113000,AUD,93000,113000,103000
47155,€135000 - €168000,EUR,135000,168000,151500
47156,A$103000 - A$118000,AUD,103000,118000,110500
47157,€97000 - €114000,EUR,97000,114000,105500
47158,€73000 - €98000,EUR,73000,98000,85500
47159,£45000 - £53000,GBP,45000,53000,49000
47160,"¥9,700 - ¥10,700",JPY,9700,10700,10200
47161,CHF 92000 - CHF 103000,CHF,92000,103000,97500
47162,"¥14,700 - ¥16,900",JPY,14700,16900,15800
47163,€60000 - €83000,EUR,60000,83000,71500
47164,₹8L - ₹20L,INR,800000,2000000,1400000
47165,€62000 - €84000,EUR,62000,84000,73000
47166,A$101000 - A$120000,AUD,101000,120000,110500
47167,C$152000 - C$179000,CAD,152000,179000,165500
47168,S$67000 - S$83000,SGD,67000,83000,75000
47169,€92000 - €115000,EUR,92000,115000,103500
47170,£51000 - £67000,GBP,51000,67000,59000
47171,A$96000 - A$117000,AUD,96000,117000,106500
47172,€92000 - €105000,EUR,92000,105000,98500
47173,€53000 - €63000,EUR,53000,63000,58000
47174,€137000 - €181000,EUR,137000,181000,159000
47175,€98000 - €109000,EUR,98000,109000,103500
47176,$192000 - $233000,USD,192000,233000,212500
47177,A$101000 - A$118000,AUD,101000,118000,109500
47178,S$153000 - S$179000,SGD,153000,179000,166000
47179,$182000 - $233000,USD,182000,233000,207500
47180,S$153000 - S$187000,SGD,153000,187000,170000
47181,€94000 - €114000,EUR,94000,114000,104000
47182,€100000 - €133000,EUR,100000,133000,116500
47183,€143000 - €167000,EUR,143000,167000,155000
47184,£50000 - £55000,GBP,50000,55000,52500
47185,£99000 - £118000,GBP,99000,118000,108500
47186,£69000 - £84000,GBP,69000,84000,76500
47187,$81000 - $97000,USD,81000,97000,89000
47188,€152000 - €182000,EUR,152000,182000,167000
47189,£100000 - £126000,GBP,100000,126000,113000
47190,$221000 - $281000,USD,221000,281000,251000
47191,CHF 70000 - CHF 95000,CHF,70000,95000,82500
47192,A$66000 - A$74000,AUD,66000,74000,70000
47193,€91000 - €107000,EUR,91000,107000,99000
47194,"¥10,300 - ¥11,900",JPY,10300,11900,11100
47195,"¥13,200 - ¥16,800",JPY,13200,16800,15000
47196,€90000 - €114000,EUR,90000,114000,102000
47197,€60000 - €83000,EUR,60000,83000,71500
47198,€149000 - €191000,EUR,149000,191000,170000
47199,$121000 - $139000,USD,121000,139000,130000
47200,£75000 - £95000,GBP,75000,95000,85000
47201,S$93000 - S$117000,SGD,93000,117000,105000
47202,A$146000 - A$167000,AUD,146000,167000,156500
47203,€92000 - €102000,EUR,92000,102000,97000
47204,"¥6,200 - ¥8,500",JPY,6200,8500,7350
47205,"¥9,400 - ¥11,400",JPY,9400,11400,10400
47206,C$107000 - C$132000,CAD,107000,132000,119500
47207,€101000 - €129000,EUR,101000,129000,115000
47208,£74000 - £90000,GBP,74000,90000,82000
47209,€64000 - €80000,EUR,64000,80000,72000
47210,€109000 - €142000,EUR,109000,142000,125500
47211,S$102000 - S$113000,SGD,102000,113000,107500
47212,£111000 - £136000,GBP,111000,136000,123500
47213,€143000 - €174000,EUR,143000,174000,158500
47214,€139000 - €166000,EUR,139000,166000,152500
47215,€77000 - €91000,EUR,77000,91000,84000
47216,S$147000 - S$190000,SGD,147000,190000,168500
47217,"¥10,200 - ¥12,000",JPY,10200,12000,11100
47218,CHF 93000 - CHF 108000,CHF,93000,108000,100500
47219,₹8L - ₹14L,INR,800000,1400000,1100000
47220,CHF 66000 - CHF 80000,CHF,66000,80000,73000
47221,€105000 - €138000,EUR,105000,138000,121500
47222,$135000 - $152000,USD,135000,152000,143500
47223,"¥9,000 - ¥10,700",JPY,9000,10700,9850
47224,€95000 - €114000,EUR,95000,114000,104500
47225,€93000 - €119000,EUR,93000,119000,106000
47226,S$132000 - S$177000,SGD,132000,177000,154500
47227,₹18L - ₹22L,INR,1800000,2200000,2000000
47228,S$103000 - S$122000,SGD,103000,122000,112500
47229,£49000 - £54000,GBP,49000,54000,51500
47230,"¥9,400 - ¥11,200",JPY,9400,11200,10300
47231,₹37L - ₹47L,INR,3700000,4700000,4200000
47232,€72000 - €94000,EUR,72000,94000,83000
47233,€131000 - €161000,EUR,131000,161000,146000
47234,A$102000 - A$126000,AUD,102000,126000,114000
47235,"¥6,400 - ¥8,200",JPY,6400,8200,7300
47236,"¥6,900 - ¥8,200",JPY,6900,8200,7550
47237,€56000 - €61000,EUR,56000,61000,58500
47238,S$62000 - S$77000,SGD,62000,77000,69500
47239,₹20L - ₹23L,INR,2000000,2300000,2150000
47240,"¥9,000 - ¥11,500",JPY,9000,11500,10250
47241,₹20L - ₹23L,INR,2000000,2300000,2150000
47242,CHF 67000 - CHF 80000,CHF,67000,80000,73500
47243,€153000 - €183000,EUR,153000,183000,168000
47244,CHF 70000 - CHF 85000,CHF,70000,85000,77500
47245,£66000 - £78000,GBP,66000,78000,72000
47246,€116000 - €145000,EUR,116000,145000,130500
47247,C$109000 - C$139000,CAD,109000,139000,124000
47248,S$98000 - S$121000,SGD,98000,121000,109500
47249,€98000 - €123000,EUR,98000,123000,110500
47250,C$102000 - C$121000,CAD,102000,121000,111500
47251,"¥13,900 - ¥17,800",JPY,13900,17800,15850
47252,£73000 - £92000,GBP,73000,92000,82500
47253,"¥13,400 - ¥17,800",JPY,13400,17800,15600
47254,A$144000 - A$170000,AUD,144000,170000,157000
47255,"¥9,000 - ¥10,200",JPY,9000,10200,9600
47256,€98000 - €113000,EUR,98000,113000,105500
47257,S$141000 - S$181000,SGD,141000,181000,161000
47258,C$99000 - C$127000,CAD,99000,127000,113000
47259,₹18L - ₹24L,INR,1800000,2400000,2100000
47260,A$90000 - A$118000,AUD,90000,118000,104000
47261,€65000 - €86000,EUR,65000,86000,75500
47262,$83000 - $111000,USD,83000,111000,97000
47263,$84000 - $111000,USD,84000,111000,97500
47264,C$149000 - C$199000,CAD,149000,199000,174000
47265,A$95000 - A$121000,AUD,95000,121000,108000
47266,C$106000 - C$137000,CAD,106000,137000,121500
47267,€102000 - €120000,EUR,102000,120000,111000
47268,"¥14,500 - ¥17,900",JPY,14500,17900,16200
47269,€152000 - €175000,EUR,152000,175000,163500
47270,€105000 - €130000,EUR,105000,130000,117500
47271,"¥9,600 - ¥10,800",JPY,9600,10800,10200
47272,"¥6,800 - ¥7,500",JPY,6800,7500,7150
47273,£50000 - £56000,GBP,50000,56000,53000
47274,S$99000 - S$119000,SGD,99000,119000,109000
47275,£68000 - £85000,GBP,68000,85000,76500
47276,"¥14,700 - ¥17,200",JPY,14700,17200,15950
47277,A$97000 - A$115000,AUD,97000,115000,106000
47278,£115000 - £141000,GBP,115000,141000,128000
47279,"¥6,600 - ¥7,300",JPY,6600,7300,6950
47280,€140000 - €166000,EUR,140000,166000,153000
47281,$124000 - $143000,USD,124000,143000,133500
47282,£72000 - £84000,GBP,72000,84000,78000
47283,C$102000 - C$114000,CAD,102000,114000,108000
47284,€135000 - €163000,EUR,135000,163000,149000
47285,€94000 - €117000,EUR,94000,117000,105500
47286,€142000 - €185000,EUR,142000,185000,163500
47287,€94000 - €109000,EUR,94000,109000,101500
47288,A$64000 - A$81000,AUD,64000,81000,72500
47289,€73000 - €83000,EUR,73000,83000,78000
47290,₹15L - ₹18L,INR,1500000,1800000,1650000
47291,C$98000 - C$113000,CAD,98000,113000,105500
47292,₹39L - ₹66L,INR,3900000,6600000,5250000
47293,CHF 90000 - CHF 106000,CHF,90000,106000,98000
47294,S$67000 - S$76000,SGD,67000,76000,71500
47295,€72000 - €94000,EUR,72000,94000,83000
47296,$131000 - $171000,USD,131000,171000,151000
47297,S$137000 - S$178000,SGD,137000,178000,157500
47298,S$100000 - S$122000,SGD,100000,122000,111000
47299,CHF 148000 - CHF 185000,CHF,148000,185000,166500
47300,S$93000 - S$114000,SGD,93000,114000,103500
47301,CHF 141000 - CHF 169000,CHF,141000,169000,155000
47302,"¥9,000 - ¥11,300",JPY,9000,11300,10150
47303,€149000 - €168000,EUR,149000,168000,158500
47304,€115000 - €143000,EUR,115000,143000,129000
47305,€149000 - €188000,EUR,149000,188000,168500
47306,€90000 - €110000,EUR,90000,110000,100000
47307,€93000 - €117000,EUR,93000,117000,105000
47308,"¥9,500 - ¥11,900",JPY,9500,11900,10700
47309,₹20L - ₹34L,INR,2000000,3400000,2700000
47310,€108000 - €122000,EUR,108000,122000,115000
47311,"¥9,000 - ¥10,900",JPY,9000,10900,9950
47312,S$66000 - S$75000,SGD,66000,75000,70500
47313,C$95000 - C$107000,CAD,95000,107000,101000
47314,€103000 - €118000,EUR,103000,118000,110500
47315,€66000 - €78000,EUR,66000,78000,72000
47316,"¥6,500 - ¥8,200",JPY,6500,8200,7350
47317,€100000 - €127000,EUR,100000,127000,113500
47318,₹17L - ₹32L,INR,1700000,3200000,2450000
47319,$224000 - $269000,USD,224000,269000,246500
47320,C$75000 - C$86000,CAD,75000,86000,80500
47321,£46000 - £58000,GBP,46000,58000,52000
47322,C$72000 - C$91000,CAD,72000,91000,81500
47323,£71000 - £86000,GBP,71000,86000,78500
47324,€103000 - €125000,EUR,103000,125000,114000
47325,€91000 - €107000,EUR,91000,107000,99000
47326,€69000 - €86000,EUR,69000,86000,77500
47327,C$160000 - C$210000,CAD,160000,210000,185000
47328,"¥9,600 - ¥12,400",JPY,9600,12400,11000
47329,A$150000 - A$177000,AUD,150000,177000,163500
47330,$211000 - $269000,USD,211000,269000,240000
47331,A$70000 - A$81000,AUD,70000,81000,75500
47332,"¥10,300 - ¥12,100",JPY,10300,12100,11200
47333,€64000 - €74000,EUR,64000,74000,69000
47334,€79000 - €95000,EUR,79000,95000,87000
47335,"¥10,200 - ¥11,700",JPY,10200,11700,10950
47336,€98000 - €127000,EUR,98000,127000,112500
47337,CHF 66000 - CHF 87000,CHF,66000,87000,76500
47338,£45000 - £60000,GBP,45000,60000,52500
47339,$194000 - $245000,USD,194000,245000,219500
47340,€74000 - €83000,EUR,74000,83000,78500
47341,€62000 - €70000,EUR,62000,70000,66000
47342,€96000 - €119000,EUR,96000,119000,107500
47343,€55000 - €71000,EUR,55000,71000,63000
47344,€130000 - €163000,EUR,130000,163000,146500
47345,"¥13,100 - ¥16,300",JPY,13100,16300,14700
47346,$208000 - $274000,USD,208000,274000,241000
47347,S$100000 - S$129000,SGD,100000,129000,114500
47348,€100000 - €129000,EUR,100000,129000,114500
47349,₹15L - ₹30L,INR,1500000,3000000,2250000
47350,€102000 - €132000,EUR,102000,132000,117000
47351,A$93000 - A$118000,AUD,93000,118000,105500
47352,"¥14,400 - ¥18,600",JPY,14400,18600,16500
47353,S$61000 - S$82000,SGD,61000,82000,71500
47354,€132000 - €161000,EUR,132000,161000,146500
47355,S$90000 - S$102000,SGD,90000,102000,96000
47356,€66000 - €73000,EUR,66000,73000,69500
47357,CHF 93000 - CHF 118000,CHF,93000,118000,105500
47358,A$152000 - A$174000,AUD,152000,174000,163000
47359,CHF 63000 - CHF 75000,CHF,63000,75000,69000
47360,€80000 - €96000,EUR,80000,96000,88000
47361,C$103000 - C$119000,CAD,103000,119000,111000
47362,€142000 - €178000,EUR,142000,178000,160000
47363,"¥9,000 - ¥10,000",JPY,9000,10000,9500
47364,€143000 - €182000,EUR,143000,182000,162500
47365,C$110000 - C$142000,CAD,110000,142000,126000
47366,C$75000 - C$91000,CAD,75000,91000,83000
47367,C$98000 - C$114000,CAD,98000,114000,106000
47368,₹19L - ₹25L,INR,1900000,2500000,2200000
47369,A$70000 - A$84000,AUD,70000,84000,77000
47370,₹18L - ₹30L,INR,1800000,3000000,2400000
47371,C$75000 - C$97000,CAD,75000,97000,86000
47372,A$143000 - A$177000,AUD,143000,177000,160000
47373,S$142000 - S$181000,SGD,142000,181000,161500
47374,£45000 - £56000,GBP,45000,56000,50500
47375,C$110000 - C$125000,CAD,110000,125000,117500
47376,₹19L - ₹24L,INR,1900000,2400000,2150000
47377,C$158000 - C$194000,CAD,158000,194000,176000
47378,₹32L - ₹51L,INR,3200000,5100000,4150000
47379,£75000 - £82000,GBP,75000,82000,78500
47380,₹35L - ₹60L,INR,3500000,6000000,4750000
47381,€142000 - €175000,EUR,142000,175000,158500
47382,$91000 - $102000,USD,91000,102000,96500
47383,$82000 - $94000,USD,82000,94000,88000
47384,S$90000 - S$116000,SGD,90000,116000,103000
47385,€65000 - €89000,EUR,65000,89000,77000
47386,£65000 - £81000,GBP,65000,81000,73000
47387,₹15L - ₹25L,INR,1500000,2500000,2000000
47388,€63000 - €85000,EUR,63000,85000,74000
47389,CHF 152000 - CHF 195000,CHF,152000,195000,173500
47390,€105000 - €120000,EUR,105000,120000,112500
47391,A$101000 - A$126000,AUD,101000,126000,113500
47392,€103000 - €121000,EUR,103000,121000,112000
47393,£67000 - £85000,GBP,67000,85000,76000
47394,€63000 - €87000,EUR,63000,87000,75000
47395,S$98000 - S$118000,SGD,98000,118000,108000
47396,€75000 - €98000,EUR,75000,98000,86500
47397,£65000 - £86000,GBP,65000,86000,75500
47398,€92000 - €110000,EUR,92000,110000,101000
47399,CHF 92000 - CHF 115000,CHF,92000,115000,103500
47400,S$70000 - S$95000,SGD,70000,95000,82500
47401,€78000 - €95000,EUR,78000,95000,86500
47402,CHF 92000 - CHF 116000,CHF,92000,116000,104000
47403,€54000 - €60000,EUR,54000,60000,57000
47404,₹16L - ₹29L,INR,1600000,2900000,2250000
47405,A$92000 - A$105000,AUD,92000,105000,98500
47406,S$151000 - S$178000,SGD,151000,178000,164500
47407,£72000 - £93000,GBP,72000,93000,82500
47408,"¥9,500 - ¥11,000",JPY,9500,11000,10250
47409,€103000 - €120000,EUR,103000,120000,111500
47410,A$98000 - A$124000,AUD,98000,124000,111000
47411,A$68000 - A$82000,AUD,68000,82000,75000
47412,€91000 - €116000,EUR,91000,116000,103500
47413,€132000 - €152000,EUR,132000,152000,142000
47414,€67000 - €84000,EUR,67000,84000,75500
47415,€95000 - €115000,EUR,95000,115000,105000
47416,₹41L - ₹61L,INR,4100000,6100000,5100000
47417,C$110000 - C$126000,CAD,110000,126000,118000
47418,₹16L - ₹21L,INR,1600000,2100000,1850000
47419,A$133000 - A$165000,AUD,133000,165000,149000
47420,€139000 - €164000,EUR,139000,164000,151500
47421,€149000 - €190000,EUR,149000,190000,169500
47422,€62000 - €87000,EUR,62000,87000,74500
47423,C$100000 - C$115000,CAD,100000,115000,107500
47424,A$62000 - A$78000,AUD,62000,78000,70000
47425,CHF 142000 - CHF 173000,CHF,142000,173000,157500
47426,CHF 94000 - CHF 118000,CHF,94000,118000,106000
47427,€97000 - €110000,EUR,97000,110000,103500
47428,€101000 - €124000,EUR,101000,124000,112500
47429,A$130000 - A$153000,AUD,130000,153000,141500
47430,€93000 - €118000,EUR,93000,118000,105500
47431,£72000 - £93000,GBP,72000,93000,82500
47432,$215000 - $282000,USD,215000,282000,248500
47433,£109000 - £135000,GBP,109000,135000,122000
47434,"¥13,200 - ¥15,500",JPY,13200,15500,14350
47435,$134000 - $151000,USD,134000,151000,142500
47436,S$94000 - S$118000,SGD,94000,118000,106000
47437,€68000 - €88000,EUR,68000,88000,78000
47438,₹20L - ₹28L,INR,2000000,2800000,2400000
47439,€100000 - €116000,EUR,100000,116000,108000
47440,$132000 - $164000,USD,132000,164000,148000
47441,€97000 - €107000,EUR,97000,107000,102000
47442,"¥9,900 - ¥12,300",JPY,9900,12300,11100
47443,€99000 - €113000,EUR,99000,113000,106000
47444,£65000 - £88000,GBP,65000,88000,76500
47445,₹9L - ₹19L,INR,900000,1900000,1400000
47446,C$100000 - C$119000,CAD,100000,119000,109500
47447,S$103000 - S$119000,SGD,103000,119000,111000
47448,€95000 - €111000,EUR,95000,111000,103000
47449,€99000 - €110000,EUR,99000,110000,104500
47450,$135000 - $168000,USD,135000,168000,151500
47451,€97000 - €107000,EUR,97000,107000,102000
47452,₹18L - ₹31L,INR,1800000,3100000,2450000
47453,A$138000 - A$162000,AUD,138000,162000,150000
47454,$195000 - $230000,USD,195000,230000,212500
47455,₹10L - ₹17L,INR,1000000,1700000,1350000
47456,€146000 - €167000,EUR,146000,167000,156500
47457,€103000 - €119000,EUR,103000,119000,111000
47458,"¥7,000 - ¥7,800",JPY,7000,7800,7400
47459,"¥13,300 - ¥15,300",JPY,13300,15300,14300
47460,$80000 - $93000,USD,80000,93000,86500
47461,$121000 - $141000,USD,121000,141000,131000
47462,"¥14,000 - ¥17,600",JPY,14000,17600,15800
47463,$132000 - $160000,USD,132000,160000,146000
47464,€98000 - €123000,EUR,98000,123000,110500
47465,€99000 - €127000,EUR,99000,127000,113000
47466,A$67000 - A$82000,AUD,67000,82000,74500
47467,"¥6,900 - ¥8,800",JPY,6900,8800,7850
47468,€103000 - €128000,EUR,103000,128000,115500
47469,€90000 - €101000,EUR,90000,101000,95500
47470,₹38L - ₹58L,INR,3800000,5800000,4800000
47471,A$136000 - A$171000,AUD,136000,171000,153500
47472,€102000 - €124000,EUR,102000,124000,113000
47473,CHF 130000 - CHF 151000,CHF,130000,151000,140500
47474,"¥9,600 - ¥11,300",JPY,9600,11300,10450
47475,€55000 - €69000,EUR,55000,69000,62000
47476,A$67000 - A$78000,AUD,67000,78000,72500
47477,"¥9,800 - ¥10,800",JPY,9800,10800,10300
47478,$128000 - $151000,USD,128000,151000,139500
47479,₹8L - ₹18L,INR,800000,1800000,1300000
47480,CHF 70000 - CHF 77000,CHF,70000,77000,73500
47481,C$96000 - C$120000,CAD,96000,120000,108000
47482,CHF 68000 - CHF 81000,CHF,68000,81000,74500
47483,€130000 - €171000,EUR,130000,171000,150500
47484,A$97000 - A$118000,AUD,97000,118000,107500
47485,A$135000 - A$158000,AUD,135000,158000,146500
47486,A$137000 - A$155000,AUD,137000,155000,146000
47487,€61000 - €84000,EUR,61000,84000,72500
47488,₹8L - ₹18L,INR,800000,1800000,1300000
47489,C$105000 - C$126000,CAD,105000,126000,115500
47490,S$138000 - S$176000,SGD,138000,176000,157000
47491,€68000 - €80000,EUR,68000,80000,74000
47492,"¥13,600 - ¥17,100",JPY,13600,17100,15350
47493,C$158000 - C$182000,CAD,158000,182000,170000
47494,€132000 - €165000,EUR,132000,165000,148500
47495,£116000 - £155000,GBP,116000,155000,135500
47496,CHF 150000 - CHF 195000,CHF,150000,195000,172500
47497,CHF 153000 - CHF 181000,CHF,153000,181000,167000
47498,€104000 - €134000,EUR,104000,134000,119000
47499,C$98000 - C$125000,CAD,98000,125000,111500
47500,C$108000 - C$130000,CAD,108000,130000,119000
47501,€142000 - €175000,EUR,142000,175000,158500
47502,$140000 - $168000,USD,140000,168000,154000
47503,A$90000 - A$114000,AUD,90000,114000,102000
47504,€101000 - €130000,EUR,101000,130000,115500
47505,S$99000 - S$126000,SGD,99000,126000,112500
47506,$88000 - $114000,USD,88000,114000,101000
47507,C$161000 - C$187000,CAD,161000,187000,174000
47508,£50000 - £63000,GBP,50000,63000,56500
47509,€91000 - €120000,EUR,91000,120000,105500
47510,S$138000 - S$177000,SGD,138000,177000,157500
47511,$121000 - $144000,USD,121000,144000,132500
47512,"¥9,700 - ¥11,600",JPY,9700,11600,10650
47513,A$142000 - A$159000,AUD,142000,159000,150500
47514,$180000 - $217000,USD,180000,217000,198500
47515,₹20L - ₹30L,INR,2000000,3000000,2500000
47516,€61000 - €76000,EUR,61000,76000,68500
47517,A$150000 - A$179000,AUD,150000,179000,164500
47518,€146000 - €187000,EUR,146000,187000,166500
47519,€98000 - €123000,EUR,98000,123000,110500
47520,€136000 - €155000,EUR,136000,155000,145500
47521,₹8L - ₹19L,INR,800000,1900000,1350000
47522,C$103000 - C$122000,CAD,103000,122000,112500
47523,€61000 - €73000,EUR,61000,73000,67000
47524,£67000 - £80000,GBP,67000,80000,73500
47525,C$107000 - C$139000,CAD,107000,139000,123000
47526,€94000 - €109000,EUR,94000,109000,101500
47527,€93000 - €108000,EUR,93000,108000,100500
47528,€98000 - €125000,EUR,98000,125000,111500
47529,C$78000 - C$99000,CAD,78000,99000,88500
47530,C$103000 - C$124000,CAD,103000,124000,113500
47531,€136000 - €178000,EUR,136000,178000,157000
47532,₹37L - ₹62L,INR,3700000,6200000,4950000
47533,€98000 - €122000,EUR,98000,122000,110000
47534,A$100000 - A$123000,AUD,100000,123000,111500
47535,€52000 - €67000,EUR,52000,67000,59500
47536,$130000 - $148000,USD,130000,148000,139000
47537,$88000 - $113000,USD,88000,113000,100500
47538,$192000 - $230000,USD,192000,230000,211000
47539,₹8L - ₹11L,INR,800000,1100000,950000
47540,CHF 94000 - CHF 123000,CHF,94000,123000,108500
47541,S$97000 - S$108000,SGD,97000,108000,102500
47542,CHF 146000 - CHF 189000,CHF,146000,189000,167500
47543,$181000 - $250000,USD,181000,250000,215500
47544,€76000 - €100000,EUR,76000,100000,88000
47545,€103000 - €129000,EUR,103000,129000,116000
47546,€104000 - €117000,EUR,104000,117000,110500
47547,C$162000 - C$207000,CAD,162000,207000,184500
47548,"¥9,400 - ¥12,300",JPY,9400,12300,10850
47549,S$61000 - S$71000,SGD,61000,71000,66000
47550,€102000 - €114000,EUR,102000,114000,108000
47551,€68000 - €79000,EUR,68000,79000,73500
47552,€70000 - €81000,EUR,70000,81000,75500
47553,A$96000 - A$114000,AUD,96000,114000,105000
47554,€139000 - €168000,EUR,139000,168000,153500
47555,€99000 - €121000,EUR,99000,121000,110000
47556,£114000 - £130000,GBP,114000,130000,122000
47557,€69000 - €91000,EUR,69000,91000,80000
47558,C$102000 - C$118000,CAD,102000,118000,110000
47559,C$72000 - C$81000,CAD,72000,81000,76500
47560,£99000 - £116000,GBP,99000,116000,107500
47561,$200000 - $276000,USD,200000,276000,238000
47562,C$164000 - C$194000,CAD,164000,194000,179000
47563,C$105000 - C$137000,CAD,105000,137000,121000
47564,A$90000 - A$120000,AUD,90000,120000,105000
47565,€103000 - €129000,EUR,103000,129000,116000
47566,€92000 - €116000,EUR,92000,116000,104000
47567,€90000 - €118000,EUR,90000,118000,104000
47568,€130000 - €159000,EUR,130000,159000,144500
47569,₹10L - ₹21L,INR,1000000,2100000,1550000
47570,€91000 - €105000,EUR,91000,105000,98000
47571,€61000 - €69000,EUR,61000,69000,65000
47572,C$145000 - C$179000,CAD,145000,179000,162000
47573,£72000 - £79000,GBP,72000,79000,75500
47574,€93000 - €105000,EUR,93000,105000,99000
47575,€96000 - €126000,EUR,96000,126000,111000
47576,A$94000 - A$111000,AUD,94000,111000,102500
47577,€54000 - €68000,EUR,54000,68000,61000
47578,€72000 - €87000,EUR,72000,87000,79500
47579,€103000 - €122000,EUR,103000,122000,112500
47580,€95000 - €115000,EUR,95000,115000,105000
47581,"¥9,900 - ¥11,500",JPY,9900,11500,10700
47582,$129000 - $146000,USD,129000,146000,137500
47583,A$94000 - A$106000,AUD,94000,106000,100000
47584,€101000 - €114000,EUR,101000,114000,107500
47585,€100000 - €119000,EUR,100000,119000,109500
47586,$83000 - $103000,USD,83000,103000,93000
47587,A$66000 - A$82000,AUD,66000,82000,74000
47588,€92000 - €117000,EUR,92000,117000,104500
47589,€101000 - €131000,EUR,101000,131000,116000
47590,S$96000 - S$126000,SGD,96000,126000,111000
47591,₹19L - ₹22L,INR,1900000,2200000,2050000
47592,£73000 - £91000,GBP,73000,91000,82000
47593,"¥9,500 - ¥11,500",JPY,9500,11500,10500
47594,C$108000 - C$138000,CAD,108000,138000,123000
47595,£69000 - £88000,GBP,69000,88000,78500
47596,C$155000 - C$205000,CAD,155000,205000,180000
47597,S$67000 - S$85000,SGD,67000,85000,76000
47598,$197000 - $244000,USD,197000,244000,220500
47599,"¥9,500 - ¥11,900",JPY,9500,11900,10700
47600,A$145000 - A$162000,AUD,145000,162000,153500
47601,€102000 - €116000,EUR,102000,116000,109000
47602,S$66000 - S$91000,SGD,66000,91000,78500
47603,A$64000 - A$86000,AUD,64000,86000,75000
47604,A$92000 - A$110000,AUD,92000,110000,101000
47605,€97000 - €120000,EUR,97000,120000,108500
47606,"¥9,000 - ¥10,000",JPY,9000,10000,9500
47607,C$76000 - C$93000,CAD,76000,93000,84500
47608,CHF 135000 - CHF 175000,CHF,135000,175000,155000
47609,CHF 145000 - CHF 185000,CHF,145000,185000,165000
47610,€101000 - €124000,EUR,101000,124000,112500
47611,€94000 - €113000,EUR,94000,113000,103500
47612,€80000 - €105000,EUR,80000,105000,92500
47613,S$94000 - S$104000,SGD,94000,104000,99000
47614,"¥9,800 - ¥12,600",JPY,9800,12600,11200
47615,$81000 - $95000,USD,81000,95000,88000
47616,₹30L - ₹43L,INR,3000000,4300000,3650000
47617,$91000 - $118000,USD,91000,118000,104500
47618,C$102000 - C$122000,CAD,102000,122000,112000
47619,A$141000 - A$168000,AUD,141000,168000,154500
47620,€62000 - €69000,EUR,62000,69000,65500
47621,₹18L - ₹32L,INR,1800000,3200000,2500000
47622,CHF 152000 - CHF 172000,CHF,152000,172000,162000
47623,€93000 - €108000,EUR,93000,108000,100500
47624,£75000 - £82000,GBP,75000,82000,78500
47625,€103000 - €119000,EUR,103000,119000,111000
47626,"¥10,300 - ¥13,300",JPY,10300,13300,11800
47627,₹9L - ₹19L,INR,900000,1900000,1400000
47628,A$148000 - A$172000,AUD,148000,172000,160000
47629,C$100000 - C$119000,CAD,100000,119000,109500
47630,€94000 - €123000,EUR,94000,123000,108500
47631,$86000 - $109000,USD,86000,109000,97500
47632,$209000 - $288000,USD,209000,288000,248500
47633,$87000 - $112000,USD,87000,112000,99500
47634,CHF 142000 - CHF 171000,CHF,142000,171000,156500
47635,€101000 - €131000,EUR,101000,131000,116000
47636,A$152000 - A$182000,AUD,152000,182000,167000
47637,$134000 - $161000,USD,134000,161000,147500
47638,₹16L - ₹19L,INR,1600000,1900000,1750000
47639,€147000 - €170000,EUR,147000,170000,158500
47640,C$158000 - C$195000,CAD,158000,195000,176500
47641,CHF 135000 - CHF 153000,CHF,135000,153000,144000
47642,€62000 - €87000,EUR,62000,87000,74500
47643,A$141000 - A$173000,AUD,141000,173000,157000
47644,$81000 - $91000,USD,81000,91000,86000
47645,$92000 - $111000,USD,92000,111000,101500
47646,"¥14,000 - ¥17,500",JPY,14000,17500,15750
47647,"¥13,200 - ¥16,700",JPY,13200,16700,14950
