job_id,language
41293,Bash
41293,Go
41293,Julia
41293,Python
41294,C++
41294,SQL
41294,Scala
41294,Python
41295,Go
41295,Python
41296,Julia
41296,Python
41297,Bash
41297,Python
41298,Julia
41298,C++
41298,Python
41299,Scala
41299,Python
41300,C++
41300,R
41300,Python
41301,SQL
41301,Python
41302,Go
41302,Python
41303,SQL
41303,Python
41304,R
41304,Scala
41304,Python
41305,R
41305,Python
41306,R
41306,Java
41306,Python
41307,Go
41307,Python
41308,Python
41309,Python
41309,R
41310,Java
41310,Bash
41310,Go
41310,Python
41311,Julia
41311,R
41311,Python
41312,Julia
41312,Bash
41312,Scala
41312,Python
41313,Java
41313,SQL
41313,Python
41314,C++
41314,Go
41314,R
41314,Python
41315,Java
41315,Scala
41315,R
41315,Python
41316,C++
41316,Python
41317,Go
41317,Python
41318,R
41318,Python
41319,Scala
41319,Julia
41319,Bash
41319,Python
41320,Julia
41320,R
41320,Python
41321,Python
41321,Go
41321,Java
41322,Julia
41322,C++
41322,Java
41322,Python
41323,C++
41324,Julia
41324,Python
41325,C++
41325,Python
41326,Java
41326,R
41326,Julia
41326,Python
41327,Bash
41327,Python
41328,R
41328,Java
41328,Python
41329,Go
41329,Python
41330,Julia
41330,R
41330,Scala
41330,Python
41331,Bash
41331,Java
41331,Python
41332,C++
41332,Python
41333,Python
41333,Julia
41334,C++
41334,R
41334,Java
41334,Python
41335,Java
41335,C++
41335,Python
41336,SQL
41336,Bash
41336,Python
41337,Java
41337,Python
41338,Julia
41338,Python
41338,Java
41339,Bash
41339,Java
41339,Python
41340,SQL
41340,Python
41341,Julia
41341,Python
41342,Go
41342,Julia
41342,Bash
41342,Python
41343,Bash
41343,Python
41344,R
41344,Python
41345,R
41345,Java
41345,Python
41346,C++
41346,Java
41346,Julia
41346,Python
41347,Go
41347,Julia
41347,Bash
41347,Python
41348,Go
41348,Python
41349,C++
41349,SQL
41349,Python
41350,Scala
41350,Python
41351,Scala
41351,Julia
41351,Java
41351,Python
41352,Bash
41352,C++
41352,Go
41352,Python
41353,Julia
41353,Go
41353,Bash
41353,Python
41354,Go
41354,C++
41354,Julia
41354,Python
41355,Julia
41355,Scala
41355,Python
41356,Julia
41356,Python
41357,R
41357,Bash
41357,Java
41357,Python
41358,R
41358,Python
41359,R
41359,Python
41360,SQL
41360,Python
41361,Scala
41361,Python
41362,Scala
41362,Python
41362,R
41363,SQL
41363,Julia
41363,Python
41364,Scala
41364,Python
41365,C++
41365,Python
41366,Java
41366,Go
41366,Python
41367,C++
41367,Scala
41367,Go
41367,Python
41368,SQL
41368,Scala
41368,Python
41369,Java
41369,Bash
41369,R
41369,Python
41370,Scala
41370,SQL
41370,Python
41371,Bash
41371,Python
41372,Julia
41372,Python
41373,Python
41373,Java
41373,Julia
41374,Go
41374,Java
41374,Bash
41374,Python
41375,SQL
41375,Bash
41375,Python
41376,Bash
41376,R
41376,Python
41377,SQL
41377,Python
41378,Julia
41378,Go
41378,R
41378,Python
41379,Go
41379,Python
41379,Julia
41380,Python
41380,Bash
41381,C++
41381,Bash
41381,Julia
41381,Python
41382,Go
41382,Python
41383,Java
41383,Python
41383,R
41384,Scala
41384,Go
41384,Python
41385,Python
41385,SQL
41385,Bash
41386,Julia
41386,SQL
41386,Python
41387,Scala
41387,Python
41388,Java
41388,Python
41389,Bash
41389,Python
41390,Java
41390,Scala
41390,Python
41391,Java
41391,C++
41391,R
41391,Python
41392,Julia
41392,Python
41393,R
41393,C++
41393,Python
41394,Go
41394,C++
41394,SQL
41394,Python
41395,Go
41395,Python
41396,R
41396,Julia
41396,Python
41397,Julia
41397,R
41397,Python
41398,Julia
41398,Bash
41398,Python
41399,Scala
41399,C++
41399,Python
41400,Bash
41400,Python
41400,SQL
41401,R
41401,SQL
41401,Python
41402,R
41402,Python
41403,Java
41403,Python
41404,Scala
41404,Python
41405,R
41405,Python
41406,C++
41406,Python
41407,Scala
41407,Python
41408,Python
41409,Bash
41409,SQL
41409,Python
41410,Scala
41410,Python
41411,Scala
41411,Python
41412,SQL
41412,Python
41413,C++
41413,Python
41414,Bash
41414,Python
41415,Go
41415,Python
41415,Scala
41416,Bash
41416,Python
41417,Java
41417,Go
41417,Scala
41417,Python
41418,C++
41418,SQL
41418,Bash
41418,Python
41419,R
41419,SQL
41419,Python
41420,Julia
41420,Python
41421,Julia
41421,Python
41422,C++
41422,Bash
41422,Python
41423,Go
41423,Python
41424,Bash
41424,Python
41425,SQL
41425,Julia
41425,R
41425,Python
41426,R
41426,Java
41426,Bash
41426,Python
41427,Python
41427,SQL
41428,R
41428,Python
41428,Julia
41429,Python
41429,Java
41429,Go
41430,Python
41431,Julia
41431,Python
41432,Java
41432,SQL
41432,Python
41433,Scala
41433,Julia
41433,Java
41433,Python
41434,C++
41434,R
41434,Julia
41434,Python
41435,Scala
41435,Go
41435,R
41435,Python
41436,Bash
41436,R
41436,Julia
41436,Python
41437,Scala
41437,Python
41437,C++
41438,C++
41438,Java
41438,Bash
41438,Python
41439,Scala
41439,Python
41440,C++
41440,Python
41441,Go
41441,Python
41442,SQL
41442,Python
41443,Java
41443,Python
41444,SQL
41444,Python
41445,Python
41445,R
41446,Scala
41446,Go
41446,Python
41447,Julia
41447,Python
41447,Bash
41448,R
41448,Python
41449,R
41449,Java
41449,Python
41450,Go
41450,Python
41451,Bash
41451,R
41451,Scala
41451,Python
41452,SQL
41452,Bash
41452,C++
41452,Python
41453,Julia
41453,Scala
41453,Python
41454,Java
41454,SQL
41454,Go
41454,Python
41455,Python
41455,Scala
41455,Bash
41456,R
41456,SQL
41456,Scala
41456,Python
41457,Go
41457,Scala
41457,SQL
41457,Python
41458,R
41458,C++
41458,Python
41459,Bash
41459,C++
41459,Python
41460,SQL
41460,Python
41461,Python
41462,Scala
41462,Julia
41462,Bash
41463,C++
41463,SQL
41463,Python
41464,Bash
41464,R
41464,Java
41464,Python
41465,SQL
41465,Python
41466,Scala
41466,R
41466,Python
41467,Bash
41467,Python
41468,Java
41468,C++
41468,R
41468,Python
41469,Scala
41469,Go
41469,Julia
41469,Python
41470,Bash
41471,Bash
41471,Python
41472,R
41472,Python
41473,Java
41473,Scala
41473,SQL
41473,Python
41474,C++
41474,Julia
41474,Scala
41474,Python
41475,C++
41475,SQL
41475,Python
41476,Java
41476,C++
41476,Python
41477,C++
41477,SQL
41477,Python
41478,Java
41478,Scala
41478,Python
41479,Java
41479,Python
41480,Scala
41480,C++
41480,Julia
41480,Python
41481,SQL
41481,R
41481,Python
41482,Java
41482,Python
41483,Scala
41483,Python
41484,Scala
41484,Bash
41484,R
41484,Python
41485,Scala
41485,C++
41485,Python
41486,Go
41486,C++
41486,Python
41487,R
41487,Bash
41487,Scala
41487,Python
41488,Java
41488,R
41488,Scala
41488,Python
41489,Bash
41489,Python
41490,Bash
41490,Java
41490,Python
41491,Python
41492,SQL
41493,C++
41493,Go
41493,Python
41494,Bash
41494,SQL
41494,Python
41495,Go
41495,Python
41496,Scala
41496,Python
41496,Bash
41497,Scala
41497,Python
41498,C++
41498,Python
41498,Java
41499,Julia
41499,R
41499,Python
41500,R
41500,Python
41501,Julia
41501,Scala
41501,Go
41501,Python
41502,Scala
41502,Julia
41502,R
41502,Python
41503,Scala
41503,C++
41503,Python
41504,R
41505,C++
41505,Scala
41505,Python
41506,Go
41506,SQL
41506,Python
41507,Bash
41507,Julia
41507,R
41507,Python
41508,Bash
41508,C++
41508,Python
41509,Python
41509,Julia
41510,Scala
41510,Bash
41510,Python
41511,Julia
41511,C++
41511,SQL
41511,Python
41512,Julia
41512,R
41512,C++
41512,Python
41513,Go
41513,Python
41514,SQL
41514,Scala
41514,Julia
41514,Python
41515,C++
41515,Python
41516,SQL
41516,Bash
41516,Python
41517,R
41517,C++
41517,Python
41518,SQL
41518,R
41518,Python
41519,C++
41519,Java
41519,R
41519,Python
41520,SQL
41520,Python
41521,Go
41521,Python
41522,Python
41522,R
41522,Julia
41523,Go
41523,Python
41524,Go
41524,Python
41525,SQL
41525,Python
41526,SQL
41526,Python
41527,SQL
41527,Java
41527,Bash
41527,Python
41528,Julia
41528,R
41528,Scala
41528,Python
41529,Julia
41529,SQL
41529,C++
41529,Python
41530,Python
41530,Bash
41531,SQL
41531,R
41531,Julia
41532,Julia
41532,Python
41532,Java
41533,C++
41533,Scala
41533,Python
41534,Python
41534,Bash
41534,SQL
41535,R
41535,Python
41536,Java
41536,SQL
41536,Go
41536,Python
41537,Go
41537,Python
41538,Java
41538,C++
41538,Julia
41538,Python
41539,Scala
41539,SQL
41539,Go
41539,Python
41540,Python
41540,R
41541,C++
41541,Python
41542,Bash
41542,Python
41542,Scala
41543,Java
41543,SQL
41543,Scala
41543,Python
41544,Julia
41544,Bash
41544,Go
41545,Go
41545,Julia
41545,Java
41545,Python
41546,Julia
41546,Python
41547,Scala
41547,Python
41548,Java
41548,R
41548,Python
41549,Julia
41549,Scala
41549,Python
41550,Scala
41550,R
41550,Python
41551,SQL
41551,C++
41551,Scala
41551,Python
41552,Bash
41552,Python
41553,Go
41553,SQL
41553,R
41553,Python
41554,Julia
41554,Python
41554,Java
41555,Julia
41555,Python
41556,Java
41556,Go
41556,Python
41557,R
41557,Python
41558,R
41558,SQL
41558,Julia
41558,Python
41559,SQL
41559,Python
41560,SQL
41560,Python
41561,Scala
41561,Python
41562,Bash
41562,Python
41563,Bash
41563,SQL
41563,Java
41563,Python
41564,Bash
41564,Java
41564,Python
41565,Python
41565,Scala
41566,C++
41566,Scala
41566,Python
41567,R
41567,Python
41568,Bash
41568,C++
41568,Python
41569,Java
41569,C++
41569,SQL
41569,Python
41570,R
41570,Go
41570,Python
41571,SQL
41571,Go
41571,Python
41572,Python
41573,Java
41573,Go
41573,C++
41573,Python
41574,Scala
41574,C++
41574,Python
41575,Bash
41575,Go
41575,Julia
41575,Python
41576,Bash
41576,Java
41576,Python
41577,Bash
41577,Julia
41577,R
41577,Python
41578,C++
41578,Python
41578,Go
41579,Go
41579,C++
41579,Java
41579,Python
41580,Python
41580,SQL
41581,Bash
41581,Python
41581,Scala
41582,SQL
41582,Scala
41582,Python
41583,Python
41583,R
41583,Go
41584,C++
41584,Bash
41584,Java
41584,Python
41585,Go
41585,Python
41586,Julia
41586,Go
41586,Python
41587,SQL
41587,Python
41587,C++
41588,R
41588,Bash
41588,Scala
41588,Python
41589,R
41589,Scala
41589,Python
41590,R
41590,Julia
41590,Python
41591,SQL
41591,Python
41592,Scala
41592,Go
41592,SQL
41592,Python
41593,Julia
41593,SQL
41593,Python
41594,R
41594,SQL
41594,Bash
41594,Python
41595,Scala
41595,Python
41596,Go
41596,SQL
41596,Julia
41597,Julia
41597,Java
41598,Java
41598,Python
41599,Go
41600,C++
41600,Python
41601,C++
41601,Java
41601,Julia
41601,Python
41602,Julia
41602,Python
41603,Go
41603,Python
41604,SQL
41604,Bash
41604,Python
41605,Bash
41605,Python
41605,C++
41606,SQL
41606,Bash
41606,R
41606,Python
41607,Java
41607,Bash
41607,C++
41608,Java
41608,C++
41608,Go
41608,Python
41609,SQL
41609,R
41609,Python
41610,C++
41610,Java
41610,Scala
41610,Python
41611,R
41611,Python
41612,Julia
41612,Go
41612,Python
41613,Julia
41613,Scala
41613,Python
41614,Java
41614,Python
41615,Bash
41615,Java
41615,Python
41616,Bash
41616,SQL
41617,Java
41617,Go
41617,Python
41618,R
41618,C++
41618,Python
41619,SQL
41619,Go
41619,Python
41620,C++
41620,Python
41621,Scala
41621,Bash
41621,SQL
41621,Python
41622,C++
41622,Julia
41622,Go
41622,Python
41623,C++
41623,Go
41623,Julia
41623,Python
41624,Java
41624,Bash
41624,Python
41625,SQL
41625,Python
41626,C++
41626,Python
41627,C++
41627,SQL
41627,Scala
41627,Python
41628,Bash
41628,Scala
41628,Python
41629,Scala
41629,Python
41630,Bash
41630,Python
41631,R
41631,Python
41632,SQL
41632,R
41632,Python
41633,Python
41634,Python
41635,Go
41635,Python
41636,R
41636,Bash
41636,Go
41636,Python
41637,R
41637,Julia
41637,Bash
41637,Python
41638,C++
41638,Julia
41638,Python
41639,C++
41639,Python
41640,Python
41641,Java
41641,Python
41642,Scala
41642,Python
41642,Go
41643,R
41643,Bash
41643,Go
41643,Python
41644,Scala
41644,Python
41645,Scala
41645,Go
41645,Bash
41645,Python
41646,Go
41646,Bash
41646,SQL
41647,SQL
41647,C++
41647,Python
41648,Bash
41648,Julia
41648,Python
41649,SQL
41649,Python
41650,Python
41650,SQL
41650,Bash
41651,Julia
41651,Python
41652,C++
41652,Bash
41652,SQL
41652,Python
41653,Java
41653,Bash
41653,C++
41653,Python
41654,SQL
41654,Python
41655,Bash
41655,Python
41656,Java
41656,Python
41657,Java
41657,Python
41657,Scala
41658,C++
41658,R
41658,Python
41659,R
41659,Scala
41659,Java
41659,Python
41660,Java
41660,Python
41661,Scala
41661,Python
41662,Go
41662,SQL
41662,Scala
41662,Python
41663,Bash
41663,SQL
41663,Python
41664,C++
41664,Go
41664,Python
41665,Java
41665,Python
41666,R
41666,SQL
41666,Bash
41666,Python
41667,R
41667,Scala
41667,SQL
41667,Python
41668,Julia
41668,C++
41668,Python
41669,SQL
41669,Python
41670,Python
41670,Java
41671,Go
41671,Python
41672,Scala
41672,Python
41673,C++
41673,R
41673,Python
41674,Python
41674,Scala
41674,Bash
41675,Julia
41675,Go
41675,Python
41676,Julia
41676,Python
41677,Scala
41677,Bash
41677,SQL
41677,Python
41678,R
41678,Scala
41678,Python
41679,Julia
41679,R
41679,Scala
41679,Python
41680,SQL
41680,Julia
41680,Python
41681,Julia
41681,Python
41681,Bash
41682,Java
41682,SQL
41682,R
41682,Python
41683,Scala
41683,Python
41684,R
41684,Scala
41684,Python
41685,Go
41685,Bash
41685,Python
41686,Go
41686,Julia
41686,Python
41687,Python
41688,R
41688,Julia
41688,Go
41688,Python
41689,Go
41689,Julia
41689,Java
41689,Python
41690,Go
41690,C++
41690,Scala
41690,Python
41691,Scala
41691,Go
41691,Python
41692,Java
41692,Go
41692,Scala
41692,Python
41693,Go
41693,Scala
41693,C++
41694,Java
41694,Scala
41694,Julia
41694,Python
41695,Go
41695,Python
41696,Bash
41696,Python
41697,Python
41698,Bash
41698,Scala
41698,Python
41699,R
41699,Go
41699,Python
41700,Julia
41700,C++
41700,Python
41701,Go
41701,Java
41701,R
41701,Python
41702,Scala
41702,R
41702,SQL
41702,Python
41703,Python
41704,Python
41705,Julia
41705,Python
41706,Java
41706,Python
41707,Java
41707,Scala
41707,SQL
41707,Python
41708,SQL
41708,Python
41709,C++
41709,R
41709,Python
41710,Bash
41710,Python
41711,Python
41712,SQL
41712,C++
41712,Scala
41712,Python
41713,Bash
41713,C++
41713,R
41713,Python
41714,C++
41714,Python
41715,C++
41715,Scala
41715,Python
41716,Python
41717,C++
41717,Python
41718,Java
41718,R
41718,Python
41719,Java
41720,Java
41720,Python
41721,Java
41721,SQL
41721,Python
41722,Java
41722,Python
41723,Java
41723,Julia
41723,Bash
41723,Python
41724,R
41724,Python
41725,R
41725,Julia
41725,Bash
41725,Python
41726,Go
41726,Julia
41726,R
41726,Python
41727,SQL
41727,Go
41727,Python
41728,R
41728,Python
41729,Go
41729,SQL
41729,Python
41730,Julia
41730,SQL
41730,Python
41731,Bash
41731,Go
41731,Python
41732,Go
41732,SQL
41732,Python
41733,Julia
41733,Python
41734,SQL
41734,Julia
41734,Python
41735,C++
41735,SQL
41735,Python
41736,C++
41736,SQL
41736,Bash
41737,SQL
41737,Julia
41737,Go
41737,Python
41738,Go
41738,Scala
41738,Python
41739,C++
41739,Python
41740,Python
41740,Julia
41740,SQL
41741,C++
41741,Python
41742,Java
41742,R
41742,Python
41743,Go
41743,Python
41744,Scala
41744,C++
41744,Python
41745,R
41745,C++
41745,Python
41746,Scala
41746,Julia
41746,Java
41746,Python
41747,R
41747,Java
41747,Julia
41747,Python
41748,Go
41748,C++
41748,Python
41749,R
41749,Scala
41749,Python
41750,Scala
41750,Java
41750,R
41750,Python
41751,C++
41751,Python
41752,SQL
41752,Go
41752,Python
41753,Julia
41753,Python
41754,R
41754,Python
41755,Go
41755,Java
41755,Python
41756,Scala
41756,C++
41756,Python
41757,SQL
41757,Scala
41757,Go
41757,Python
41758,Julia
41758,Python
41759,C++
41759,Python
41760,Go
41760,Python
41761,Java
41761,C++
41761,Python
41762,R
41762,Scala
41762,Python
41763,Java
41763,Go
41763,Python
41764,Scala
41764,Python
41765,Scala
41765,Go
41765,Python
41766,C++
41766,Python
41767,Python
41767,R
41767,C++
41768,SQL
41768,Python
41768,Julia
41769,Python
41770,Bash
41770,Python
41771,C++
41771,Python
41772,R
41772,SQL
41772,Python
41773,Bash
41773,C++
41773,Java
41773,Python
41774,Java
41774,Python
41775,Bash
41775,C++
41775,Julia
41775,Python
41776,SQL
41776,Go
41776,Python
41777,Java
41777,Python
41777,R
41778,Julia
41778,Scala
41778,Python
41779,Python
41779,R
41779,SQL
41780,Java
41780,Julia
41780,Python
41781,Julia
41781,Scala
41781,R
41781,Python
41782,Scala
41782,SQL
41782,Python
41783,Scala
41783,Python
41784,Scala
41784,Julia
41784,Python
41785,R
41785,Python
41786,SQL
41787,Java
41787,Python
41788,R
41788,Python
41789,Julia
41789,Go
41789,C++
41789,Python
41790,Java
41790,Python
41790,C++
41791,Go
41791,Python
41792,SQL
41792,Python
41793,SQL
41793,Python
41794,R
41794,Python
41795,R
41795,Python
41796,Java
41796,Python
41796,Go
41797,R
41797,Python
41798,Bash
41798,Python
41799,C++
41799,Python
41800,Java
41800,Python
41801,Scala
41801,SQL
41801,R
41801,Python
41802,C++
41802,Java
41802,SQL
41802,Python
41803,Python
41803,C++
41804,Java
41804,Python
41805,R
41805,Python
41806,C++
41806,R
41806,Python
41807,Julia
41807,C++
41807,Python
41808,Julia
41808,Python
41809,SQL
41809,C++
41809,Python
41810,Julia
41810,Bash
41810,Go
41810,Python
41811,Scala
41811,R
41811,Go
41811,Python
41812,Julia
41812,Python
41813,R
41813,Python
41814,Scala
41814,Java
41814,Python
41815,Scala
41816,SQL
41816,C++
41816,Bash
41816,Python
41817,Java
41817,Python
41818,R
41818,Julia
41818,Scala
41818,Python
41819,Julia
41819,SQL
41819,Python
41820,Go
41820,Python
41821,Go
41821,Bash
41821,Scala
41821,Python
41822,Bash
41822,Python
41823,Go
41823,Python
41824,C++
41824,Scala
41824,Bash
41824,Python
41825,Python
41826,C++
41826,SQL
41826,Java
41826,Python
41827,C++
41827,Julia
41827,SQL
41827,Python
41828,C++
41828,Python
41829,Scala
41829,Java
41829,Python
41830,Python
41830,Java
41830,Julia
41831,Julia
41831,Python
41832,Go
41832,Python
41833,Python
41833,Scala
41834,Scala
41834,Python
41835,Bash
41835,R
41835,Python
41836,R
41836,Python
41837,Scala
41837,R
41837,Python
41838,Bash
41838,Python
41839,Bash
41839,Python
41840,SQL
41840,Python
41841,SQL
41841,Python
41842,Java
41842,R
41842,C++
41842,Python
41843,C++
41843,Python
41844,SQL
41844,Julia
41844,Python
41845,Scala
41845,R
41845,Python
41846,Go
41846,Python
41847,SQL
41847,Julia
41847,Java
41847,Python
41848,Python
41848,Java
41848,Bash
41849,Scala
41849,Go
41849,Python
41850,Java
41850,SQL
41850,Python
41851,Go
41851,Bash
41851,SQL
41851,Python
41852,C++
41852,Julia
41852,Python
41853,Go
41853,C++
41853,Python
41854,Julia
41854,Java
41854,Python
41855,Java
41855,Python
41856,Julia
41856,R
41856,Scala
41856,Python
41857,Julia
41857,Python
41858,C++
41858,Python
41859,Julia
41859,SQL
41859,Python
41860,Java
41860,Go
41860,SQL
41860,Python
41861,Python
41861,Scala
41862,C++
41862,Python
41863,C++
41863,Python
41864,R
41864,C++
41864,Python
41865,SQL
41865,Python
41866,SQL
41866,Go
41866,Bash
41866,Python
41867,Julia
41867,Python
41867,Go
41868,Python
41869,R
41869,SQL
41869,Julia
41869,Python
41870,Julia
41870,SQL
41870,Python
41871,C++
41871,Python
41872,C++
41872,Python
41873,R
41873,Python
41874,Python
41875,Bash
41875,Scala
41875,Python
41876,R
41876,C++
41876,Go
41876,Python
41877,Java
41877,Bash
41877,Python
41878,Bash
41878,SQL
41878,Julia
41878,Python
41879,Python
41879,Go
41879,Julia
41880,SQL
41881,Python
41881,Bash
41882,Bash
41882,Python
41883,SQL
41883,Python
41884,R
41884,Bash
41884,Python
41885,R
41885,Python
41885,Go
41886,Python
41886,R
41886,C++
41887,SQL
41887,Python
41888,Python
41888,Julia
41888,C++
41889,C++
41889,Python
41890,Julia
41890,Python
41891,C++
41891,Julia
41891,Python
41892,Scala
41892,SQL
41892,Python
41893,Julia
41893,Python
41894,Scala
41894,Python
41895,R
41895,Python
41896,C++
41896,Python
41897,Go
41897,SQL
41897,Scala
41897,Python
41898,C++
41898,Go
41898,Python
41899,C++
41899,Scala
41899,R
41899,Python
41900,SQL
41900,Python
41901,Scala
41901,Python
41902,SQL
41902,Bash
41902,Julia
41902,Python
41903,R
41903,Python
41904,Julia
41904,R
41904,Python
41905,Go
41905,Java
41905,Julia
41906,Bash
41906,Go
41906,Python
41907,Go
41907,Python
41908,Java
41908,Scala
41908,Python
41909,SQL
41909,Python
41910,Java
41910,Go
41910,Python
41911,Scala
41911,Python
41912,C++
41912,Python
41913,Scala
41913,Julia
41913,Python
41914,R
41914,Scala
41914,Python
41915,Julia
41915,Java
41915,Python
41916,Go
41916,Scala
41916,Python
41917,Bash
41917,R
41917,Java
41917,Python
41918,Julia
41918,Scala
41918,Python
41919,Java
41919,Bash
41919,Python
41920,Go
41920,Python
41921,SQL
41921,Python
41921,Julia
41922,Go
41922,Python
41923,SQL
41923,Bash
41923,R
41923,Python
41924,Bash
41924,Julia
41924,Scala
41924,Python
41925,Scala
41925,Go
41925,Python
41926,Java
41926,Python
41927,Java
41927,Python
41928,Scala
41928,Python
41928,Julia
41929,R
41929,Python
41930,Go
41930,Java
41930,Python
41931,Bash
41931,R
41931,Python
41932,Scala
41932,Python
41933,Python
41933,Java
41934,Go
41934,Scala
41934,Python
41935,Python
41936,Bash
41936,Python
41937,Python
41937,Bash
41938,SQL
41938,Scala
41938,Bash
41938,Python
41939,Go
41939,C++
41939,Scala
41939,Python
41940,Go
41940,Python
41941,Bash
41941,Python
41942,Python
41943,Python
41944,C++
41944,Python
41945,R
41945,Scala
41945,Python
41946,Go
41946,Julia
41946,Scala
41946,Python
41947,R
41947,Bash
41947,SQL
41947,Python
41948,Bash
41948,Scala
41948,Go
41949,Java
41949,SQL
41949,Python
41950,Python
41951,Go
41951,Python
41952,Python
41952,SQL
41953,Go
41953,Python
41954,Python
41954,Java
41954,SQL
41955,Python
41956,Julia
41956,Python
41957,Julia
41957,SQL
41957,Python
41958,Scala
41958,Python
41958,SQL
41959,Scala
41959,Go
41959,Python
41960,Julia
41960,SQL
41960,Python
41961,Go
41961,R
41961,Python
41962,SQL
41962,C++
41962,Python
41963,Scala
41963,Python
41964,Java
41964,Python
41965,Julia
41965,Python
41966,Python
41966,Bash
41966,SQL
41967,Bash
41967,Go
41967,SQL
41967,Python
41968,Bash
41968,R
41968,Julia
41968,Python
41969,R
41969,Go
41970,SQL
41970,Julia
41970,Python
41971,Scala
41971,Python
41972,C++
41972,Python
41973,R
41973,Scala
41974,SQL
41974,Python
41975,C++
41975,Java
41975,Python
41976,Scala
41976,Bash
41976,Python
41977,Java
41977,Python
41978,Python
41978,Bash
41979,Go
41979,Java
41979,Python
41980,Python
41980,SQL
41980,Java
41981,Julia
41981,R
41981,C++
41981,Python
41982,Go
41982,Python
41983,Go
41983,Python
41984,Python
41984,Bash
41985,Python
41985,Julia
41985,Go
41986,Bash
41986,Python
41987,C++
41987,Julia
41987,Python
41988,Scala
41988,Java
41988,SQL
41988,Python
41989,Scala
41989,Python
41990,C++
41990,Python
41990,Go
41991,C++
41991,Java
41991,R
41991,Python
41992,Julia
41992,Python
41992,R
41993,SQL
41994,Go
41994,Scala
41994,Python
41995,C++
41995,Bash
41995,Python
41996,Julia
41996,C++
41996,Python
41997,Python
41998,SQL
41998,Python
41999,Java
41999,Go
41999,Python
42000,R
42000,Go
42000,SQL
42000,Python
42001,Go
42002,Scala
42002,Python
42003,Julia
42003,Bash
42003,SQL
42003,Python
42004,C++
42004,Go
42004,Scala
42004,Python
42005,Bash
42005,Go
42005,Python
42006,Java
42006,Scala
42006,SQL
42006,Python
42007,Scala
42007,Julia
42007,Bash
42007,Python
42008,C++
42008,Go
42008,Julia
42008,Python
42009,Bash
42009,Python
42010,SQL
42010,Python
42011,Scala
42011,Julia
42011,Python
42012,Scala
42012,C++
42012,Bash
42013,R
42013,SQL
42013,Python
42014,Python
42015,Java
42015,Python
42016,Go
42016,Python
42016,SQL
42017,Scala
42017,R
42017,Python
42018,Scala
42018,R
42019,Scala
42019,Bash
42019,C++
42019,Python
42020,SQL
42020,Julia
42020,Scala
42020,Python
42021,R
42021,Python
42021,C++
42022,R
42022,Python
42023,SQL
42023,R
42023,C++
42023,Python
42024,Julia
42024,Python
42025,SQL
42025,Python
42026,Scala
42026,SQL
42026,C++
42027,C++
42027,R
42027,Python
42028,Java
42028,Python
42029,C++
42029,Java
42029,Scala
42029,Python
42030,Python
42030,Java
42030,Go
42031,Scala
42031,Python
42032,Julia
42032,Python
42033,Java
42033,C++
42033,R
42034,Bash
42034,Scala
42034,Java
42034,Python
42035,Bash
42035,Julia
42035,SQL
42035,Python
42036,Bash
42036,Python
42037,Python
42037,Bash
42037,Julia
42038,Julia
42038,Python
42039,C++
42039,Python
42040,C++
42040,Julia
42040,Python
42041,SQL
42041,Julia
42041,Python
42042,Go
42042,C++
42042,R
42042,Python
42043,Bash
42043,R
42043,Python
42044,SQL
42044,Scala
42044,Python
42045,SQL
42045,Python
42046,Java
42046,Python
42047,Python
42047,C++
42048,Go
42048,Julia
42048,Python
42049,SQL
42049,Python
42050,SQL
42050,Python
42051,SQL
42051,Python
42052,Go
42052,Python
42052,Java
42053,Scala
42053,Python
42054,Python
42054,R
42055,SQL
42055,Python
42056,Go
42056,Python
42057,Go
42057,Python
42058,Bash
42058,Python
42059,Scala
42059,Bash
42059,SQL
42059,Python
42060,Julia
42060,C++
42060,Python
42061,SQL
42062,Bash
42062,Python
42063,Julia
42063,Python
42064,Bash
42064,Scala
42064,Python
42065,Scala
42065,Python
42066,Scala
42066,Python
42067,Scala
42067,Python
42068,Java
42068,Python
42069,Scala
42069,SQL
42069,Python
42070,C++
42070,Scala
42070,Julia
42070,Python
42071,Julia
42071,Python
42071,C++
42072,Go
42072,Julia
42072,Python
42073,Bash
42073,C++
42073,Python
42074,C++
42074,Julia
42074,Python
42075,Java
42075,Scala
42075,C++
42075,Python
42076,Scala
42076,Python
42077,Bash
42077,Python
42078,R
42078,Python
42079,Java
42079,Python
42080,Python
42080,R
42081,C++
42081,R
42081,Python
42082,Julia
42082,Scala
42082,Python
42083,C++
42083,Scala
42083,Python
42084,R
42084,Python
42084,Julia
42085,SQL
42085,Scala
42085,Python
42086,Python
42087,C++
42087,Python
42088,Scala
42088,Python
42089,Bash
42089,Python
42090,Go
42090,C++
42090,Bash
42090,Python
42091,Python
42091,SQL
42091,Java
42092,Scala
42092,C++
42092,Python
42093,Julia
42093,Go
42093,SQL
42093,Python
42094,Go
42094,R
42094,Julia
42094,Python
42095,Bash
42095,Python
42096,R
42096,C++
42096,Python
42097,C++
42097,Scala
42097,Python
42098,SQL
42098,Bash
42098,Java
42098,Python
42099,Python
42099,C++
42099,Scala
42100,Go
42100,Python
42101,Bash
42101,SQL
42101,Python
42102,Go
42102,Java
42102,Bash
42102,Python
42103,Python
42104,C++
42104,Go
42104,Julia
42104,Python
42105,Java
42105,Python
42106,Go
42106,Python
42106,Java
42107,Java
42107,Julia
42107,Python
42108,Bash
42108,Python
42109,Bash
